Date,price,market_cap,total_volume,r_price,d_r_price,Event,Positive Event,Negative Event,Positive Event Days Elapsed
2013-06-23,107.25,1214260369.0,0.0,-0.01632292963188517,0.0009106445447535881,0,0,0,53
2013-06-24,108.0,1223181000.0,0.0,0.006968669316093436,0.0232915989479786,0,0,0,54
2013-06-25,102.443,1160635652.0,0.0,-0.0528246807863284,-0.05979335010242184,0,0,0,55
2013-06-26,103.691,1175194910.0,0.0,0.01210877631733716,0.06493345710366556,0,0,0,56
2013-06-27,103.39,1172207388.0,0.0,-0.002907077056626652,-0.01501585337396381,0,0,0,57
2013-06-28,99.66,1130338737.0,0.0,-0.03674385274534323,-0.03383677568871657,0,0,0,58
2013-06-29,93.3311,1058953327.0,0.0,-0.06561100720983985,-0.02886715446449663,0,0,0,59
2013-06-30,95.3886,1082693996.0,0.0,0.02180568881515823,0.08741669602499809,0,0,0,60
2013-07-01,97.504,1107084792.0,0.0,0.02193432834472184,0.0001286395295636081,0,0,0,61
2013-07-02,89.489,1016445146.0,0.0,-0.08577769010386364,-0.1077120184485855,0,0,0,62
2013-07-03,90.797,1031653673.0,0.0,0.01451053271441439,0.100288222818278,0,0,0,63
2013-07-04,78.8,895707780.0,0.0,-0.1417132485500159,-0.1562237812644303,1,0,1,64
2013-07-05,78.48,892405890.0,0.0,-0.004069181606725743,0.1376440669432902,0,0,0,65
2013-07-06,67.809,771368060.0,0.0,-0.1461488857575466,-0.1420797041508209,1,0,1,66
2013-07-07,68.0831,774804401.0,0.0,0.004034088393986158,0.1501829741515328,0,0,0,67
2013-07-08,77.502,882356395.0,0.0,0.1295747245843863,0.1255406361904001,1,1,0,68
2013-07-09,76.3915,870081997.0,0.0,-0.01443230903942973,-0.144007033623816,0,0,0,1
2013-07-10,77.0,877378425.0,0.0,0.007933988415180086,0.02236629745460982,0,0,0,2
2013-07-11,85.75,977479256.0,0.0,0.1076306641923654,0.09969667577718527,0,0,0,3
2013-07-12,93.804,1069724400.0,0.0,0.08977141298014436,-0.017859251212221,0,0,0,4
2013-07-13,88.0622,1004551934.0,0.0,-0.06316411604449557,-0.1529355290246399,0,0,0,5
2013-07-14,95.58,1090715949.0,0.0,0.081920210168314,0.1450843262128096,0,0,0,6
2013-07-15,94.0,1073073450.0,0.0,-0.01666881088000829,-0.09858902104832229,0,0,0,7
2013-07-16,97.301,1111179853.0,0.0,0.03451448436143422,0.05118329524144251,0,0,0,8
2013-07-17,98.9796,1130735527.0,0.0,0.0171045016636876,-0.01740998269774662,0,0,0,9
2013-07-18,97.8,1117707300.0,0.0,-0.01198919125435407,-0.02909369291804167,0,0,0,10
2013-07-19,88.7869,1015062893.0,0.0,-0.09668546044768737,-0.0846962691933333,0,0,0,11
2013-07-20,91.572,1047311253.0,0.0,0.03088643150241219,0.1275718919500995,0,0,0,12
2013-07-21,89.28,1021492656.0,0.0,-0.02534804946249565,-0.05623448096490784,0,0,0,13
2013-07-22,90.3672,1034399451.0,0.0,0.01210387106731798,0.03745192052981363,0,0,0,14
2013-07-23,91.7024,1050054379.0,0.0,0.0146671815205931,0.002563310453275121,0,0,0,15
2013-07-24,94.5806,1083333286.0,0.0,0.03090382981060198,0.01623664829000888,0,0,0,16
2013-07-25,94.525,1083076902.0,0.0,-0.0005880312545172555,-0.03149186106511924,0,0,0,17
2013-07-26,96.9499,1111232483.0,0.0,0.02533000045161712,0.02591803170613437,0,0,0,18
2013-07-27,94.13,1079278107.0,0.0,-0.02951754466948484,-0.05484754512110196,0,0,0,19
2013-07-28,94.005,1078286703.0,0.0,-0.001328833214380334,0.02818871145510451,0,0,0,20
2013-07-29,98.5759,1131111629.0,0.0,0.04747883748124504,0.04880767069562537,0,0,0,21
2013-07-30,101.5,1165105812.0,0.0,0.02923198865584846,-0.01824684882539658,0,0,0,22
2013-07-31,110.34,1267183179.0,0.0,0.08350770936244267,0.05427572070659421,0,0,0,23
2013-08-01,106.23,1220481782.0,0.0,-0.03795995305236263,-0.1214676624148053,0,0,0,24
2013-08-02,101.61,1167849454.0,0.0,-0.04446459929413203,-0.006504646241769399,0,0,0,25
2013-08-03,103.7,1192378895.0,0.0,0.02036015973769172,0.06482475903182375,0,0,0,26
2013-08-04,104.86,1206152150.0,0.0,0.01112401190890506,-0.009236147828786657,0,0,0,27
2013-08-05,106.56,1226188584.0,0.0,0.01608207964769225,0.004958067738787195,0,0,0,28
2013-08-06,105.841,1218425716.0,0.0,-0.006770238806279076,-0.02285231845397133,0,0,0,29
2013-08-07,106.75,1229098150.0,0.0,0.008551684122933906,0.01532192292921298,0,0,0,30
2013-08-08,101.672,1171586790.0,0.0,-0.04873770652896463,-0.05728939065189854,0,0,0,31
2013-08-09,103.4,1192028805.0,0.0,0.01685301649455955,0.06559072302352419,0,0,0,32
2013-08-10,102.71,1184605785.0,0.0,-0.006695478896615924,-0.02354849539117547,0,0,0,33
2013-08-11,103.77,1197378682.0,0.0,0.010267428439474,0.01696290733608993,0,0,0,34
2013-08-12,105.18,1214268916.0,0.0,0.01349625654401127,0.003228828104537266,0,0,0,35
2013-08-13,106.068,1225008501.0,0.0,0.008407229705612957,-0.005089026838398309,0,0,0,36
2013-08-14,111.621,1289602061.0,0.0,0.05102880642127176,0.0426215767156588,0,0,0,37
2013-08-15,111.87,1292943118.0,0.0,0.002228278570756015,-0.04880052785051575,0,0,0,38
2013-08-16,109.867,1270257534.0,0.0,-0.0180669395156522,-0.02029521808640822,0,0,0,39
2013-08-17,112.74,1304015666.0,0.0,0.02581373931024188,0.04388067882589408,0,0,0,40
2013-08-18,114.4,1323762440.0,0.0,0.01461679629226858,-0.0111969430179733,0,0,0,41
2013-08-19,118.782,1375023402.0,0.0,0.03758880135175158,0.02297200505948301,0,0,0,42
2013-08-20,120.5,1395441212.0,0.0,0.01435987263326055,-0.02322892871849103,0,0,0,43
2013-08-21,121.51,1407757143.0,0.0,0.008346810989810763,-0.006013061643449788,0,0,0,44
2013-08-22,122.499,1419858347.0,0.0,0.008106302765635353,-0.0002405082241754095,0,0,0,45
2013-08-23,120.0,1391517000.0,0.0,-0.02061112390410987,-0.02871742666974522,0,0,0,46
2013-08-24,120.44,1397179275.0,0.0,0.003659960831487127,0.02427108473559699,0,0,0,47
2013-08-25,122.0,1415749000.0,0.0,0.01286934111972347,0.009209380288236348,0,0,0,48
2013-08-26,122.04,1416676932.0,0.0,0.0003278151152123757,-0.0125415260045111,0,0,0,49
2013-08-27,125.67,1459371151.0,0.0,0.02931056377858416,0.02898274866337178,0,0,0,50
2013-08-28,123.02,1429111038.0,0.0,-0.02131247984683101,-0.05062304362541517,0,0,0,51
2013-08-29,123.44,1434594992.0,0.0,0.00340826427468324,0.02472074412151425,0,0,0,52
2013-08-30,129.2,1502172870.0,0.0,0.04560638329359604,0.0421981190189128,0,0,0,53
2013-08-31,137.76,1602407100.0,0.0,0.06415144933091921,0.01854506603732316,0,0,0,54
2013-09-01,138.17,1607960283.0,0.0,0.00297177038915748,-0.06117967894176173,0,0,0,55
2013-09-02,137.17,1597132036.0,0.0,-0.007263778578262587,-0.01023554896742007,0,0,0,56
2013-09-03,137.51,1601702729.0,0.0,0.002475609244537746,0.009739387822800332,0,0,0,57
2013-09-04,135.21,1575534525.0,0.0,-0.01686751636418661,-0.01934312560872435,0,0,0,58
2013-09-05,129.96,1514888487.0,0.0,-0.03960241456976709,-0.02273489820558048,0,0,0,59
2013-09-06,126.13,1470861842.0,0.0,-0.02991358970179786,0.009688824867969226,0,0,0,60
2013-09-07,123.73,1443353756.0,0.0,-0.01921134887321736,0.0107022408285805,0,0,0,61
2013-09-08,121.77,1420952396.0,0.0,-0.01596775270696833,0.00324359616624903,0,0,0,62
2013-09-09,126.4,1475596760.0,0.0,0.037317462193841,0.05328521490080933,0,0,0,63
2013-09-10,127.78,1492304286.0,0.0,0.01085855346144011,-0.02645890873240089,0,0,0,64
2013-09-11,131.65,1538132775.0,0.0,0.02983685076812122,0.01897829730668111,0,0,0,65
2013-09-12,134.22,1568874092.0,0.0,0.01933335878777478,-0.01050349198034643,0,0,0,66
2013-09-13,135.05,1579271324.0,0.0,0.0061648355085315,-0.01316852327924328,0,0,0,67
2013-09-14,131.39,1537187451.0,0.0,-0.02747508058489403,-0.03363991609342553,0,0,0,68
2013-09-15,129.95,1520967287.0,0.0,-0.01102023856623151,0.01645484201866253,0,0,0,69
2013-09-16,131.48,1539430293.0,0.0,0.01170498770851951,0.02272522627475101,0,0,0,70
2013-09-17,131.31,1538014334.0,0.0,-0.001293808925104865,-0.01299879663362437,0,0,0,71
2013-09-18,132.06,1547280990.0,0.0,0.005695424895511701,0.006989233820616567,0,0,0,72
2013-09-19,130.23,1526484433.0,0.0,-0.01395424678681347,-0.01964967168232517,0,0,0,73
2013-09-20,128.57,1507618248.0,0.0,-0.01282861488345438,0.001125631903359087,0,0,0,74
2013-09-21,126.78,1487211807.0,0.0,-0.01402020224013705,-0.001191587356682672,0,0,0,75
2013-09-22,128.37,1506534274.0,0.0,0.01246341824081478,0.02648362048095183,0,0,0,76
2013-09-23,126.73,1487984454.0,0.0,-0.01285788000286238,-0.02532129824367716,0,0,0,77
2013-09-24,126.09,1481135098.0,0.0,-0.00506290140883776,0.007794978594024622,0,0,0,78
2013-09-25,127.99,1504122481.0,0.0,0.01495619818256531,0.02001909959140307,0,0,0,79
2013-09-26,128.02,1505025524.0,0.0,0.0002343658461571568,-0.01472183233640816,0,0,0,80
2013-09-27,131.84,1550524096.0,0.0,0.02940256444730421,0.02916819860114706,0,0,0,81
2013-09-28,133.93,1575663012.0,0.0,0.01572820923786921,-0.01367435520943501,0,0,0,82
2013-09-29,140.28,1650965841.0,0.0,0.04632314987294652,0.03059494063507731,0,0,0,83
2013-09-30,131.65,1549941780.0,0.0,-0.0634935393296589,-0.1098166892026054,1,0,1,84
2013-10-01,132.55,1561200410.0,0.0,0.006813046792716104,0.070306586122375,0,0,0,85
2013-10-02,132.04,1555751397.0,0.0,-0.003855025750042441,-0.01066807254275855,0,0,0,86
2013-10-03,123.07,1450746083.0,0.0,-0.07035160780074691,-0.06649658205070447,1,0,1,87
2013-10-04,128.26,1512486811.0,0.0,0.04130615453647158,0.1116577623372185,0,0,0,88
2013-10-05,129.57,1528611793.0,0.0,0.01016182192000263,-0.03114433261646895,0,0,0,89
2013-10-06,127.56,1505549223.0,0.0,-0.01563443349886246,-0.02579625541886509,0,0,0,90
2013-10-07,128.38,1515724889.0,0.0,0.006407773741775151,0.02204220724063761,0,0,0,91
2013-10-08,125.72,1484816060.0,0.0,-0.0209374039542652,-0.02734517769604035,0,0,0,92
2013-10-09,130.9,1546580228.0,0.0,0.04037646098648755,0.06131386494075275,0,0,0,93
2013-10-10,129.68,1532820842.0,0.0,-0.009363795488433559,-0.04974025647492111,0,0,0,94
2013-10-11,130.27,1540367845.0,0.0,0.004539342282052009,0.01390313777048557,0,0,0,95
2013-10-12,135.35,1601082220.0,0.0,0.03825479635083728,0.03371545406878527,0,0,0,96
2013-10-13,135.48,1603402413.0,0.0,0.0009600118892607189,-0.03729478446157657,0,0,0,97
2013-10-14,140.48,1663458800.0,0.0,0.03624110193723556,0.03528109004797484,0,0,0,98
2013-10-15,143.89,1704751164.0,0.0,0.02398398888851958,-0.01225711304871598,0,0,0,99
2013-10-16,143.61,1702245233.0,0.0,-0.001947826702798655,-0.02593181559131823,0,0,0,100
2013-10-17,146.15,1732995548.0,0.0,0.01753219948472757,0.01948002618752623,0,0,0,101
2013-10-18,151.34,1795176162.0,0.0,0.03489546970912061,0.01736327022439304,0,0,0,102
2013-10-19,170.51,2023531688.0,0.0,0.1192649847636847,0.08436951505456408,1,1,0,103
2013-10-20,172.01,2042261829.0,0.0,0.008758668628239251,-0.1105063161354454,0,0,0,1
2013-10-21,181.41,2154778910.0,0.0,0.05320704829493183,0.04444837966669258,0,0,0,2
2013-10-22,193.45,2298993654.0,0.0,0.06425941819329067,0.01105236989835885,0,0,0,3
2013-10-23,206.78,2458505640.0,0.0,0.06663634501202517,0.002376926818734498,0,0,0,4
2013-10-24,198.8,2364666360.0,0.0,-0.03935613193607335,-0.1059924769480985,0,0,0,5
2013-10-25,172.48,2052637048.0,0.0,-0.1420180065018414,-0.102661874565768,1,0,1,6
2013-10-26,178.96,2130644072.0,0.0,0.03688102946124185,0.1788990359630832,0,0,0,7
2013-10-27,189.83,2260913266.0,0.0,0.05896661762057644,0.02208558815933459,0,0,0,8
2013-10-28,198.55,2365643830.0,0.0,0.04491202277481003,-0.01405459484576641,0,0,0,9
2013-10-29,204.39,2436022215.0,0.0,0.02898897587642599,-0.01592304689838404,0,0,0,10
2013-10-30,204.2,2434768490.0,0.0,-0.0009300277231212762,-0.02991900359954726,0,0,0,11
2013-10-31,203.88,2432069229.0,0.0,-0.001568320258724232,-0.0006382925356029561,0,0,0,12
2013-11-01,205.26,2449516394.0,0.0,0.006745882745727265,0.008314203004451497,0,0,0,13
2013-11-02,206.89,2470106260.0,0.0,0.007909782838083539,0.001163900092356274,0,0,0,14
2013-11-03,212.45,2537555912.0,0.0,0.02651941550516873,0.01860963266708519,0,0,0,15
2013-11-04,226.28,2703825377.0,0.0,0.0630665039141344,0.03654708840896567,0,0,0,16
2013-11-05,230.63,2756789579.0,0.0,0.01904152430162628,-0.04402497961250812,0,0,0,17
2013-11-06,260.85,3119094311.0,0.0,0.1231308346918205,0.1040893103901943,0,0,0,18
2013-11-07,295.63,3536067384.0,0.0,0.125163142954006,0.00203230826218545,0,0,0,19
2013-11-08,332.02,3972444990.0,0.0,0.1160865356435223,-0.009076607310483709,0,0,0,20
2013-11-09,358.0,4284552950.0,0.0,0.07533777833477037,-0.04074875730875191,0,0,0,21
2013-11-10,313.0,3747322075.0,0.0,-0.1343297958605471,-0.2096675741953175,0,0,0,22
2013-11-11,340.55,4078792891.0,0.0,0.08435876714717418,0.2186885630077213,0,0,0,23
2013-11-12,355.48,4259334699.0,0.0,0.04290703118294716,-0.04145173596422702,0,0,0,24
2013-11-13,404.17,4844512975.0,0.0,0.1283665926619247,0.08545956147897758,0,0,0,25
2013-11-14,408.84,4902328893.0,0.0,0.01148829992867625,-0.1168782927332485,0,0,0,26
2013-11-15,424.16,5087746180.0,0.0,0.03678686107984006,0.02529856115116381,0,0,0,27
2013-11-16,437.41,5248843453.0,0.0,0.03076022780915356,-0.006026633270686494,0,0,0,28
2013-11-17,488.36,5862542038.0,0.0,0.1101818684507857,0.07942164064163214,0,0,0,29
2013-11-18,580.87,6975450004.0,0.0,0.1734741408635462,0.06329227241276045,1,1,0,30
2013-11-19,614.4,7380464640.0,0.0,0.0561192021692614,-0.1173549386942847,0,0,0,1
2013-11-20,565.34,6793450510.0,0.0,-0.08321886176642382,-0.1393380639356852,0,0,0,2
2013-11-21,675.06,8114440594.0,0.0,0.1773742557439969,0.2605931175104207,0,0,0,3
2013-11-22,731.15,8790506777.0,0.0,0.07981706124685259,-0.09755719449714431,0,0,0,4
2013-11-23,819.31,9853534129.0,0.0,0.1138438855567097,0.03402682430985708,0,0,0,5
2013-11-24,764.43,9196532447.0,0.0,-0.0693320645507843,-0.183175950107494,0,0,0,6
2013-11-25,793.07,9544775891.0,0.0,0.03678103205861157,0.1061130966093959,0,0,0,7
2013-11-26,832.93,10028164851.0,0.0,0.04903811489995057,0.012257082841339,0,0,0,8
2013-11-27,914.13,11009416068.0,0.0,0.0930231882652538,0.04398507336530322,0,0,0,9
2013-11-28,979.08,11795833455.0,0.0,0.06864056194108012,-0.02438262632417368,0,0,0,10
2013-11-29,1101.83,13280659993.0,0.0,0.118114357611309,0.04947379567022883,0,0,0,11
2013-11-30,1127.45,13593664650.0,0.0,0.02298601165550234,-0.0951283459558066,0,0,0,12
2013-12-01,1033.39,12464724345.0,0.0,-0.08711378548430226,-0.1100997971398046,0,0,0,13
2013-12-02,974.03,11753157346.0,0.0,-0.05915783502166358,0.02795595046263868,0,0,0,14
2013-12-03,1078.64,13020236474.0,0.0,0.1020141633362645,0.1611719983579281,0,0,0,15
2013-12-04,1121.48,13542487814.0,0.0,0.03894825321640121,-0.06306591011986332,0,0,0,16
2013-12-05,989.04,11947405392.0,0.0,-0.125669744843549,-0.1646179980599502,0,0,0,17
2013-12-06,1019.66,12322234219.0,0.0,0.03048974167840757,0.1561594865219565,0,0,0,18
2013-12-07,811.98,9816777302.0,0.0,-0.2277488080606098,-0.2582385497390174,1,0,1,19
2013-12-08,743.11,8987358118.0,0.0,-0.08863162710457995,0.1391171809560299,0,0,0,20
2013-12-09,897.89,10863885372.0,0.0,0.1892034841551833,0.2778351112597632,0,0,0,21
2013-12-10,927.78,11230173843.0,0.0,0.03274706934832153,-0.1564564148068617,0,0,0,22
2013-12-11,887.08,10741252534.0,0.0,-0.04485946581556585,-0.07760653516388738,0,0,0,23
2013-12-12,878.17,10636987805.0,0.0,-0.01009497313912467,0.03476449267644118,0,0,0,24
2013-12-13,897.27,10872198158.0,0.0,0.02151662335015606,0.03161159648928073,0,0,0,25
2013-12-14,866.99,10509219285.0,0.0,-0.03432937742220991,-0.05584600077236597,0,0,0,26
2013-12-15,854.62,10363485334.0,0.0,-0.01437051699103953,0.01995886043117038,0,0,0,27
2013-12-16,789.15,9573257565.0,0.0,-0.07970050885268415,-0.06532999186164462,0,0,0,28
2013-12-17,691.65,8393847109.0,0.0,-0.1318763695241017,-0.05217586067141755,0,0,0,29
2013-12-18,559.36,6791343584.0,0.0,-0.2122867742937082,-0.08041040476960654,0,0,0,30
2013-12-19,677.84,8233502182.0,0.0,0.1921179988630928,0.404404773156801,0,0,0,31
2013-12-20,694.25,8436421862.0,0.0,0.02392085429670033,-0.1681971445663925,0,0,0,32
2013-12-21,596.12,7246404914.0,0.0,-0.1523901371063169,-0.1763109914030173,0,0,0,33
2013-12-22,650.27,7907201916.0,0.0,0.0869456721761693,0.2393358092824862,0,0,0,34
2013-12-23,645.75,7854951431.0,0.0,-0.006975229280811517,-0.09392090145698082,0,0,0,35
2013-12-24,659.94,8030446893.0,0.0,0.02173648982113056,0.02871171910194207,0,0,0,36
2013-12-25,668.74,8140337961.0,0.0,0.01324642303030663,-0.008490066790823926,0,0,0,37
2013-12-26,734.59,8944973877.0,0.0,0.09391717561499341,0.08067075258468678,0,0,0,38
2013-12-27,734.27,8944473292.0,62881800.0,-0.000435712055692986,-0.09435288767068639,0,0,0,39
2013-12-28,738.81,9002769255.0,28121600.0,0.006163975309706628,0.006599687365399614,0,0,0,40
2013-12-29,726.47,8855251580.0,27018300.0,-0.01684359541341386,-0.02300757072312049,0,0,0,41
2013-12-30,760.52,9270681761.0,24717100.0,0.04580522155840518,0.06264881697181904,0,0,0,42
2013-12-31,755.16,9205343763.0,21903500.0,-0.007072762514542845,-0.05287798407294802,0,0,0,43
2014-01-01,767.74,9358693020.0,23448600.0,0.01652148683599634,0.02359424935053919,0,0,0,44
2014-01-02,772.53,9417082760.0,16837800.0,0.00621970880646084,-0.0103017780295355,0,0,0,45
2014-01-03,825.47,10062417390.0,54171500.0,0.06628207811936601,0.06006236931290517,0,0,0,46
2014-01-04,849.14,10350952914.0,36344700.0,0.02827115151040483,-0.03801092660896117,0,0,0,47
2014-01-05,919.41,11207538944.0,62414600.0,0.0795080873725971,0.05123693586219226,0,0,0,48
2014-01-06,936.38,11414401972.0,88584600.0,0.01828921702314557,-0.06121887034945152,0,0,0,49
2014-01-07,826.5,10107681750.0,80268100.0,-0.1248214597337344,-0.1431106767568799,0,0,0,50
2014-01-08,838.32,10256342208.0,78060300.0,0.0141999719056075,0.1390214316393419,0,0,0,51
2014-01-09,853.29,10443906952.0,58813600.0,0.01769957709940086,0.003499605193793356,0,0,0,52
2014-01-10,863.3,10570439442.0,29763600.0,0.01166278897538976,-0.006036788124011094,0,0,0,53
2014-01-11,905.72,11094594497.0,48299500.0,0.04796795226284377,0.03630516328745401,0,0,0,54
2014-01-12,867.45,10630187711.0,40171100.0,-0.04317233423198372,-0.0911402864948275,0,0,0,55
2014-01-13,840.96,10309307616.0,42950500.0,-0.0310137768562007,0.01215855737578302,0,0,0,56
2014-01-14,838.05,10276902394.0,23469400.0,-0.003466331842868888,0.02754744501333182,0,0,0,57
2014-01-15,860.44,10555404678.0,28600400.0,0.02636612174432982,0.02983245358719871,0,0,0,58
2014-01-16,837.98,10283900055.0,18719700.0,-0.02644965246876876,-0.05281577421309858,0,0,0,59
2014-01-17,812.9,9979241690.0,39266000.0,-0.03038613309630197,-0.003936480627533209,0,0,0,60
2014-01-18,840.0,10315662000.0,18052700.0,0.0327937910848326,0.06317992418113456,0,0,0,61
2014-01-19,838.17,10293335273.0,17574100.0,-0.002180947967573513,-0.03497473905240611,0,0,0,62
2014-01-20,869.15,10677333920.0,25421600.0,0.03629477869776353,0.03847572666533704,0,0,0,63
2014-01-21,869.57,10686776168.0,26779700.0,0.0004831140243040636,-0.03581166467345946,0,0,0,64
2014-01-22,865.03,10635024832.0,17879900.0,-0.0052346481804588,-0.005717762204762864,0,0,0,65
2014-01-23,846.97,10417265166.0,18412100.0,-0.02109891351294053,-0.01586426533248173,0,0,0,66
2014-01-24,808.32,9945387408.0,20176000.0,-0.0467072551763825,-0.02560834166344197,0,0,0,67
2014-01-25,804.39,9900713656.0,31742800.0,-0.004873793526904704,0.0418334616494778,0,0,0,68
2014-01-26,853.51,10508799200.0,22676800.0,0.05927303243231971,0.06414682595922441,0,0,0,69
2014-01-27,891.86,10984370725.0,32539200.0,0.04395191096183135,-0.01532112147048836,0,0,0,70
2014-01-28,777.0,9573533550.0,61878700.0,-0.1378688192216705,-0.1818207301835019,1,0,1,71
2014-01-29,816.85,10067676250.0,33409200.0,0.0500151291048701,0.1878839483265406,0,0,0,72
2014-01-30,817.17,10074827642.0,16261700.0,0.0003916720775642495,-0.04962345702730585,0,0,0,73
2014-01-31,817.93,10087796517.0,31107400.0,0.0009296068188254654,0.0005379347412612158,0,0,0,74
2014-02-01,832.52,10271715012.0,14722200.0,0.0176804872211435,0.01675088040231803,0,0,0,75
2014-02-02,836.41,10323662258.0,19347600.0,0.00466167789486826,-0.01301880932627524,0,0,0,76
2014-02-03,813.38,10043290888.0,12759200.0,-0.0279205184626008,-0.03258219635746906,0,0,0,77
2014-02-04,832.36,10281144248.0,14823400.0,0.02306663452226066,0.05098715298486146,0,0,0,78
2014-02-05,830.92,10267242207.0,15706200.0,-0.001731518878095,-0.02479815340035566,0,0,0,79
2014-02-06,805.08,9951171213.0,47441900.0,-0.03159186930368674,-0.02986035042559174,0,0,0,80
2014-02-07,721.32,8918941470.0,65733100.0,-0.109858784523726,-0.07826691522003928,0,0,0,81
2014-02-08,701.61,8678266711.0,86940400.0,-0.02770517274698283,0.0821536117767432,0,0,0,82
2014-02-09,672.07,8315656524.0,34864400.0,-0.0430151923272424,-0.01531001958025957,0,0,0,83
2014-02-10,689.65,8535556672.0,38527400.0,0.02582172075668309,0.06883691308392549,0,0,0,84
2014-02-11,697.76,8638931672.0,121884000.0,0.01169098157292744,-0.01413073918375566,0,0,0,85
2014-02-12,655.26,8115968452.0,65970400.0,-0.06284310065676425,-0.07453408222969168,0,0,0,86
2014-02-13,651.91,8077474557.0,19109100.0,-0.005125587848812317,0.05771751280795193,0,0,0,87
2014-02-14,623.57,7729134561.0,90917600.0,-0.04444548732385908,-0.03931989947504676,0,0,0,88
2014-02-15,644.1,7986582360.0,57350800.0,0.03239296528782445,0.07683845261168354,0,0,0,89
2014-02-16,613.85,7614456286.0,24104900.0,-0.04810339492599616,-0.08049636021382062,0,0,0,90
2014-02-17,645.14,8005429360.0,48516100.0,0.04971674887962082,0.09782014380561697,0,0,0,91
2014-02-18,625.01,7758139753.0,22066400.0,-0.03169969789806699,-0.0814164467776878,0,0,0,92
2014-02-19,620.99,7711283048.0,13276100.0,-0.006452670864161041,0.02524702703390595,0,0,0,93
2014-02-20,593.89,7377405511.0,35743400.0,-0.04462086171567572,-0.03816819085151468,0,0,0,94
2014-02-21,582.75,7241455462.0,56059000.0,-0.01893583911269964,0.02568502260297608,0,0,0,95
2014-02-22,571.06,7098404288.0,21675800.0,-0.02026399497114087,-0.001328155858441229,0,0,0,96
2014-02-23,622.97,7746491782.0,44590700.0,0.08700408059018411,0.107268075561325,0,0,0,97
2014-02-24,572.39,7120130927.0,47229500.0,-0.08467778630571055,-0.1716818668958947,0,0,0,98
2014-02-25,489.31,6088839080.0,111102000.0,-0.1568243417834682,-0.07214655547775764,0,0,0,99
2014-02-26,567.25,7061198906.0,75039300.0,0.14780388821422,0.3046282299976881,1,1,0,100
2014-02-27,586.28,7300959497.0,38219000.0,0.0329973674991488,-0.1148065207150712,0,0,0,1
2014-02-28,567.2,7065922360.0,24649000.0,-0.03308551594118197,-0.06608288344033077,0,0,0,2
2014-03-01,560.11,6979712746.0,22903800.0,-0.01257878220686019,0.02050673373432178,0,0,0,3
2014-03-02,561.35,6997269851.0,11143900.0,0.002211403893730776,0.01479018610059096,0,0,0,4
2014-03-03,585.79,7304054418.0,33049800.0,0.0426167666705544,0.04040536277682362,0,0,0,5
2014-03-04,675.0,8418886875.0,86124600.0,0.1417513272971868,0.0991345606266324,0,0,0,6
2014-03-05,658.24,8212712376.0,26946700.0,-0.02514308440793749,-0.1668944117051243,0,0,0,7
2014-03-06,654.55,8169324004.0,16659800.0,-0.00562162983848438,0.01952145456945311,0,0,0,8
2014-03-07,617.62,7711032022.0,29823000.0,-0.05807459502018408,-0.05245296518169969,0,0,0,9
2014-03-08,610.37,7623170337.0,21353000.0,-0.01180805094309095,0.04626654407709312,0,0,0,10
2014-03-09,636.17,7947989895.0,15489000.0,0.04140049255766962,0.05320854350076057,0,0,0,11
2014-03-10,621.17,7763134192.0,16425700.0,-0.02386102673738686,-0.06526151929505648,0,0,0,12
2014-03-11,624.23,7803983008.0,12542300.0,0.004914093717389543,0.02877512045477641,0,0,0,13
2014-03-12,638.07,7979719372.0,20806300.0,0.0219291049940581,0.01701501127666856,0,0,0,14
2014-03-13,639.03,7994472985.0,12866600.0,0.001503406437739342,-0.02042569855631876,0,0,0,15
2014-03-14,629.67,7879611671.0,11939800.0,-0.01475552900666828,-0.01625893544440762,0,0,0,16
2014-03-15,638.07,7987471922.0,5963930.0,0.0132521225689291,0.02800765157559738,0,0,0,17
2014-03-16,629.55,7883319532.0,4834240.0,-0.01344271674685396,-0.02669483931578306,0,0,0,18
2014-03-17,623.705,7812934238.0,13371500.0,-0.009327778273082506,0.004114938473771453,0,0,0,19
2014-03-18,612.622,7676276184.0,23217800.0,-0.01792939391670974,-0.008601615643627238,0,0,0,20
2014-03-19,610.636,7653772688.0,15227500.0,-0.00324706929354583,0.01468232462316391,0,0,0,21
2014-03-20,592.07,7423640092.0,20048500.0,-0.03087616582730371,-0.02762909653375788,0,0,0,22
2014-03-21,582.303,7303695511.0,38053400.0,-0.01663394032375125,0.01424222550355245,0,0,0,23
2014-03-22,561.22,7041711523.0,17983700.0,-0.03687794530128052,-0.02024400497752927,0,0,0,24
2014-03-23,567.779,7127031703.0,10283000.0,0.01161927298905652,0.04849721829033704,0,0,0,25
2014-03-24,571.418,7175538679.0,17185800.0,0.006388732374494739,-0.005230540614561781,0,0,0,26
2014-03-25,582.55,7317439677.0,18634700.0,0.01929402779036273,0.01290529541586799,0,0,0,27
2014-03-26,584.442,7343002343.0,17583200.0,0.003242527211333706,-0.01605150057902902,0,0,0,28
2014-03-27,567.64,7133333206.0,22316700.0,-0.02917013091094698,-0.03241265812228069,0,0,0,29
2014-03-28,503.661,6331497248.0,79571600.0,-0.1195839922522647,-0.09041386134131767,0,0,0,30
2014-03-29,502.302,6317113200.0,26810900.0,-0.00270189028174756,0.1168821019705171,0,0,0,31
2014-03-30,469.938,5912148997.0,17867800.0,-0.0666007613233722,-0.06389887104162464,0,0,0,32
